activitePrincipaleEtablissement,typeVoieEtablissement,libelleVoieEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,departement,geometry,long,lat
47.22Z,place,DE LA FONTAINE GUEFFIER,BAGNEUX,92007,92,POINT (2.3043453 48.7879644),2.3043453,48.7879644
47.22Z,place,ETIENNE MARCEL,MONTIGNY-LE-BRETONNEUX,78423,78,POINT (2.042307 48.7812698),2.042307,48.7812698
47.22Z,rue,DU GENERAL DE GAULLE,VILLIERS-SUR-MARNE,94079,94,POINT (2.5541298 48.8284592),2.5541298,48.8284592
47.22Z,rue,SAINT DENIS,COLOMBES,92025,92,POINT (2.2530234 48.9239819),2.2530234,48.9239819
47.22Z,rue,DE L AMIRAL CAILLARD,SAINT-DENIS,93066,93,POINT (2.363604 48.9305223),2.363604,48.9305223
47.22Z,avenue,JULES VALLES,ATHIS-MONS,91027,91,POINT (2.3720061 48.6982468),2.3720061,48.6982468
47.22Z,place,LE MORILLON,MONTREUIL,93048,93,POINT (2.47929731752383 48.86366515),2.47929731752383,48.86366515
47.22Z,place,DE LA MAIRIE,NOZAY,91458,91,POINT (2.242602875880726 48.6602183),2.242602875880726,48.6602183
47.22Z,rue,DU FAUBOURG SAINT MARTIN,PARIS 10,75110,75,POINT (2.3560002 48.8695518),2.3560002,48.8695518
47.22Z,rue,BELLART,PARIS 15,75115,75,POINT (2.3084406 48.8470096),2.3084406,48.8470096
47.22Z,avenue,DE SUFFREN,PARIS 15,75115,75,POINT (2.2933125 48.8561799),2.2933125,48.8561799
47.22Z,avenue,DE LA REPUBLIQUE,MONTGERON,91421,91,POINT (2.4727969 48.6972549),2.4727969,48.6972549
47.22Z,avenue,DE LA RESISTANCE,MONTREUIL,93048,93,POINT (2.4346003 48.8670801),2.4346003,48.8670801
47.22Z,avenue,JEAN JAURES,BOBIGNY,93008,93,POINT (2.4417158 48.8992751),2.4417158,48.8992751
47.22Z,rue,ROGER SALENGRO,BONDY,93010,93,POINT (2.4772189 48.8971549),2.4772189,48.8971549
47.22Z,avenue,ANATOLE FRANCE,PANTIN,93055,93,POINT (2.4257561 48.8952514),2.4257561,48.8952514
47.22Z,rue,JULES CHATENAY,PIERREFITTE-SUR-SEINE,93059,93,POINT (2.3667249 48.9669531),2.3667249,48.9669531
47.22Z,rue,DE CHARENTON,PARIS 12,75112,75,POINT (2.3709431 48.8523901),2.3709431,48.8523901
47.22Z,boulevard,ORNANO,PARIS 18,75118,75,POINT (2.3487987 48.8929343),2.3487987,48.8929343
47.22Z,rue,DU DOCTEUR OGE,MONTLHERY,91425,91,POINT (2.2728054 48.6378737),2.2728054,48.6378737
47.22Z,place,DE LA RESISTANCE,SAINT-DENIS,93066,93,POINT (2.548113277035176 48.8480948),2.548113277035176,48.8480948
47.22Z,avenue,ANATOLE FRANCE,CHOISY-LE-ROI,94022,94,POINT (2.4098219 48.7646607),2.4098219,48.7646607
47.22Z,avenue,JULES GUESDE,STAINS,93072,93,POINT (2.383126 48.9620219),2.383126,48.9620219
47.22Z,rue,DE PARIS,LES LILAS,93045,93,POINT (2.4116234 48.8786082),2.4116234,48.8786082
47.22Z,avenue,PAUL LANGEVIN,HERBLAY-SUR-SEINE,95306,95,POINT (2.170574645472438 49.0052047),2.170574645472438,49.0052047
47.22Z,rue,JEAN PIERRE TIMBAUD,PARIS 11,75111,75,POINT (2.3673308 48.8651235),2.3673308,48.8651235
47.22Z,rue,PIERRE TROUVE,ABLIS,78003,78,POINT (1.8404081 48.5164504),1.8404081,48.5164504
47.22Z,boulevard,CHARLES DE GAULLE,MENNECY,91386,91,POINT (2.4463063 48.5667974),2.4463063,48.5667974
47.22Z,avenue,PIERRE SEMARD,ARNOUVILLE,95019,95,POINT (2.4150824 48.9964329),2.4150824,48.9964329
47.22Z,rue,DES CITES,AUBERVILLIERS,93001,93,POINT (2.387002 48.9047089),2.387002,48.9047089
47.22Z,rue,DE FRANCE,FONTAINEBLEAU,77186,77,POINT (2.6992285 48.4043168),2.6992285,48.4043168
47.22Z,allée,DE L'ORME A MARTIN,EVRY-COURCOURONNES,91228,91,POINT (2.4141824 48.630576),2.4141824,48.630576
47.22Z,rue,DE WATTIGNIES,PARIS 12,75112,75,POINT (2.3929471 48.8366106),2.3929471,48.8366106
47.22Z,rue,OBERKAMPF,PARIS 11,75111,75,POINT (2.3684923 48.8632024),2.3684923,48.8632024
47.22Z,rue,DES HETRES,AVON,77014,77,POINT (2.736968908117255 48.41276185),2.736968908117255,48.41276185
47.22Z,rue,DES RAGUENETS,SAINT-GRATIEN,95555,95,POINT (2.2800262 48.9597133),2.2800262,48.9597133
47.22Z,rue,CONSTANTIN PECQUEUR,TAVERNY,95607,95,POINT (2.1971791 49.0288151),2.1971791,49.0288151
47.22Z,rue,LOUIS DREVET,CORBEIL-ESSONNES,91174,91,POINT (2.4781544 48.6009523),2.4781544,48.6009523
47.22Z,rue,DES GONCOURT,PARIS 11,75111,75,POINT (2.3718482 48.8696917),2.3718482,48.8696917
47.22Z,avenue,DE POISSY,ACHERES,78005,78,POINT (2.0623626 48.9515391),2.0623626,48.9515391
47.22Z,boulevard,MORTIER,PARIS 20,75120,75,POINT (2.4088858 48.8650353),2.4088858,48.8650353
47.22Z,rue,LA FONTAINE,MANTES-LA-JOLIE,78361,78,POINT (1.6859363 48.9986281),1.6859363,48.9986281
47.22Z,rue,MARYSE BASTIE,AULNAY-SOUS-BOIS,93005,93,POINT (2.4950666 48.9597043),2.4950666,48.9597043
47.22Z,rue,DU BOIS DE LA REMISE,VARENNES-JARCY,91631,91,POINT (2.5725845 48.688113),2.5725845,48.688113
47.22Z,rue,MONTMARTRE,PARIS 1,75101,75,POINT (2.3456459 48.8636128),2.3456459,48.8636128
47.22Z,avenue,PIERRE BROSSOLETTE,LE PERREUX-SUR-MARNE,94058,94,POINT (2.5125421 48.8344012),2.5125421,48.8344012
47.22Z,rue,DU FAUBOURG ST NICOLAS,MEAUX,77284,77,POINT (2.8893029 48.9579832),2.8893029,48.9579832
47.22Z,avenue,CHARLES DE GAULLE,SAINT-MAUR-DES-FOSSES,94068,94,POINT (2.4853735 48.8032407),2.4853735,48.8032407
47.22Z,avenue,HENRI BARBUSSE,DRANCY,93029,93,POINT (2.4614788 48.9236675),2.4614788,48.9236675
47.22Z,avenue,DE FONTAINEBLEAU,LE KREMLIN-BICETRE,94043,94,POINT (2.3622359 48.810328),2.3622359,48.810328
47.22Z,avenue,VICTOR HUGO,BAGNEUX,92007,92,POINT (2.3202653 48.8038203),2.3202653,48.8038203
47.22Z,rue,DE PARIS,VIARMES,95652,95,POINT (2.3684702 49.1244879),2.3684702,49.1244879
47.22Z,rue,DU MIDI,VINCENNES,94080,94,POINT (2.4386198 48.8471167),2.4386198,48.8471167
47.22Z,rue,DU PROFESSEUR TUFFIER,LOUVECIENNES,78350,78,POINT (2.1143518 48.8608361),2.1143518,48.8608361
47.22Z,boulevard,FERNAND HOSTACHY,CROISSY-SUR-SEINE,78190,78,POINT (2.144577 48.8779938),2.144577,48.8779938
47.22Z,rue,DU PROFESSEUR CALMETTE,VITRY-SUR-SEINE,94081,94,POINT (2.3865153 48.8009862),2.3865153,48.8009862
47.22Z,rue,AUGUSTE MOUNIE,ANTONY,92002,92,POINT (2.3049105 48.7534695),2.3049105,48.7534695
47.22Z,avenue,DE STALINGRAD,STAINS,93072,93,POINT (2.3988438 48.9595645),2.3988438,48.9595645
47.22Z,rue,SAINT LOUIS EN L'ILE,PARIS 4,75104,75,POINT (2.3591776 48.8509303),2.3591776,48.8509303
47.22Z,avenue,ALBERT PETIT,BAGNEUX,92007,92,POINT (2.3214712 48.7962669),2.3214712,48.7962669
47.22Z,rue,BOIS LE VENT,PARIS 16,75116,75,POINT (2.2763195 48.8576543),2.2763195,48.8576543
47.22Z,avenue,JOSEPH FROMENT,LA GARENNE-COLOMBES,92035,92,POINT (2.2565761 48.9123207),2.2565761,48.9123207
47.22Z,avenue,NELSON MANDELA,STAINS,93072,93,POINT (2.3745275 48.9510832),2.3745275,48.9510832
47.22Z,boulevard,LOUIS BOON,SUCY-EN-BRIE,94071,94,POINT (2.51452 48.7760352),2.51452,48.7760352
47.22Z,rue,DE LA CHAPELLE,PARIS 18,75118,75,POINT (2.3600396 48.8914956),2.3600396,48.8914956
47.22Z,rue,DU LANDY,CLICHY,92024,92,POINT (2.3046465 48.9046621),2.3046465,48.9046621
47.22Z,rue,DE CRIMEE,PARIS 19,75119,75,POINT (2.3913424 48.87786),2.3913424,48.87786
47.22Z,rue,ESCUDIER,BOULOGNE-BILLANCOURT,92012,92,POINT (2.2418104 48.8440156),2.2418104,48.8440156
47.22Z,avenue,DE STALINGRAD,GARGES-LES-GONESSE,95268,95,POINT (2.4093522 48.9664476),2.4093522,48.9664476
47.22Z,avenue,PAUL VAILLANT-COUTURIER,VITRY-SUR-SEINE,94081,94,POINT (2.4018334 48.8005232),2.4018334,48.8005232
47.22Z,avenue,GEORGES CLEMENCEAU,SARTROUVILLE,78586,78,POINT (2.1958531 48.9423604),2.1958531,48.9423604
47.22Z,avenue,DE LA REPUBLIQUE,MONTROUGE,92049,92,POINT (2.3146999 48.8105526),2.3146999,48.8105526
47.22Z,rue,AUGUSTE DELAUNE,SAINT-DENIS,93066,93,POINT (2.3485928 48.9368807),2.3485928,48.9368807
47.22Z,place,DES TOULEUSES,CERGY,95127,95,POINT (2.083154495155039 49.0299165),2.083154495155039,49.0299165
47.22Z,avenue,HENRI BARBUSSE,DRANCY,93029,93,POINT (2.4614788 48.9236675),2.4614788,48.9236675
47.22Z,place,CORNEILLE,POISSY,78498,78,POINT (2.0354199562035213 48.91937555),2.0354199562035213,48.91937555
47.22Z,avenue,DU GENERAL DE GAULLE,MAISONS-ALFORT,94046,94,POINT (2.4224319 48.8119658),2.4224319,48.8119658
47.22Z,allée,DES SOUDANES,LOUVECIENNES,78350,78,POINT (2.1280257 48.8639269),2.1280257,48.8639269
47.22Z,rue,VIGEE LEBRUN,LOUVECIENNES,78350,78,POINT (2.1230807 48.861215),2.1230807,48.861215
47.22Z,rue,DU MOUTIER,ENNERY,95211,95,POINT (2.1130436 49.085745),2.1130436,49.085745
47.22Z,rue,LEON,PARIS 18,75118,75,POINT (2.3535577 48.8877103),2.3535577,48.8877103
47.22Z,rue,DELAMBRE,PARIS 14,75114,75,POINT (2.3279994 48.8417516),2.3279994,48.8417516
47.22Z,rue,DU CLOS SAINT JEAN,SAINT-PIERRE-LES-NEMOURS,77431,77,POINT (2.6771697 48.2700035),2.6771697,48.2700035
47.22Z,avenue,DE LA PAIX,FRESNES,94034,94,POINT (2.3295364 48.7593583),2.3295364,48.7593583
47.22Z,rue,MARCEL SEMBAT,BONNIERES-SUR-SEINE,78089,78,POINT (1.5736976 49.0353715),1.5736976,49.0353715
47.22Z,place,ANATOLE FRANCE,VIGNEUX-SUR-SEINE,91657,91,POINT (2.4313764497952617 48.69731855),2.4313764497952617,48.69731855
47.22Z,boulevard,DE VERDUN,FONTENAY-SOUS-BOIS,94033,94,POINT (2.46846 48.8546564),2.46846,48.8546564
47.22Z,rue,DE CERCAY,VILLECRESNES,94075,94,POINT (2.5281748 48.7079547),2.5281748,48.7079547
47.22Z,rue,JEAN PIERRE TIMBAUD,BOBIGNY,93008,93,POINT (2.4688527 48.9070942),2.4688527,48.9070942
47.22Z,rue,DES SAULES,EPINAY-SUR-SEINE,93031,93,POINT (2.3102332 48.9599192),2.3102332,48.9599192
47.22Z,rue,DU COMMERCE,PARIS 15,75115,75,POINT (2.2971334 48.8483006),2.2971334,48.8483006
47.22Z,rue,DE LA COUTURE,SAACY-SUR-MARNE,77397,77,POINT (3.2102091 48.9607572),3.2102091,48.9607572
47.22Z,avenue,GABRIEL PERI,ARGENTEUIL,95018,95,POINT (2.2531849 48.9421164),2.2531849,48.9421164
47.22Z,rue,RICHARD LENOIR,PARIS 11,75111,75,POINT (2.3821622 48.8547774),2.3821622,48.8547774
47.22Z,avenue,LENINE,ROMAINVILLE,93063,93,POINT (2.4288604 48.8839038),2.4288604,48.8839038
47.22Z,boulevard,JEAN ALLEMANE,ARGENTEUIL,95018,95,POINT (2.2547577 48.9543995),2.2547577,48.9543995
47.22Z,avenue,GAMBETTA,MAISONS-ALFORT,94046,94,POINT (2.4379419 48.8100959),2.4379419,48.8100959
47.22Z,rue,DURET,PARIS 16,75116,75,POINT (2.2859428 48.8745279),2.2859428,48.8745279
47.22Z,avenue,JEAN JAURES,CROSNE,91191,91,POINT (2.458493 48.7161733),2.458493,48.7161733
47.22Z,rue,D AVRON,PARIS 20,75120,75,POINT (2.4003457 48.8515884),2.4003457,48.8515884
47.22Z,avenue,DE LA SOURCE,LIMAY,78335,78,POINT (1.7415525 48.9967761),1.7415525,48.9967761
47.22Z,rue,DE PARIS,MONTREUIL,93048,93,POINT (2.4154122 48.854373),2.4154122,48.854373
47.22Z,rue,DU GENERAL DE GAULLE,VILLIERS-SUR-MARNE,94079,94,POINT (2.5541298 48.8284592),2.5541298,48.8284592
47.22Z,rue,DE PARIS,MONTREUIL,93048,93,POINT (2.4154122 48.854373),2.4154122,48.854373
47.22Z,rue,DE LA TOMBE ISSOIRE,PARIS 14,75114,75,POINT (2.3353292 48.8323103),2.3353292,48.8323103
47.22Z,rue,DE PARIS,BIEVRES,91064,91,POINT (2.2288817 48.7737911),2.2288817,48.7737911
47.22Z,rue,DU CHEVALERET,PARIS 13,75113,75,POINT (2.3743874 48.8310482),2.3743874,48.8310482
47.22Z,chemin,DU COMBLE DES MARCHAIS,HERBLAY-SUR-SEINE,95306,95,POINT (2.1777319 48.9942454),2.1777319,48.9942454
47.22Z,rue,SAINT DENIS,COLOMBES,92025,92,POINT (2.2530234 48.9239819),2.2530234,48.9239819
47.22Z,rue,DE TOCQUEVILLE,PARIS 17,75117,75,POINT (2.3130385 48.8829469),2.3130385,48.8829469
47.22Z,boulevard,STALINGRAD,MALAKOFF,92046,92,POINT (2.2907424 48.8130572),2.2907424,48.8130572
47.22Z,rue,AUGUSTE ROMAGNE,CONFLANS-SAINTE-HONORINE,78172,78,POINT (2.0976399 48.997856),2.0976399,48.997856
47.22Z,avenue,JEAN JAURES,DRANCY,93029,93,POINT (2.448305 48.9218622),2.448305,48.9218622
47.22Z,avenue,PAUL VAILLANT-COUTURIER,VITRY-SUR-SEINE,94081,94,POINT (2.4018334 48.8005232),2.4018334,48.8005232
47.22Z,rue,VICTOR ARNOUL,PROVINS,77379,77,POINT (3.3029908 48.5583524),3.3029908,48.5583524
47.22Z,avenue,DE LA GARE,VILLEPINTE,93078,93,POINT (2.5630965 48.9469146),2.5630965,48.9469146
47.22Z,rue,SAINT CHARLES,PARIS 15,75115,75,POINT (2.2822318 48.8428525),2.2822318,48.8428525
47.22Z,avenue,PAUL BRARD,CONFLANS-SAINTE-HONORINE,78172,78,POINT (2.1062744 48.9985469),2.1062744,48.9985469
47.22Z,place,DE L EUROPE,RAMBOUILLET,78517,78,POINT (1.856473 48.648326),1.856473,48.648326
47.22Z,avenue,DE FONTAINEBLEAU,LE KREMLIN-BICETRE,94043,94,POINT (2.3622359 48.810328),2.3622359,48.810328
47.22Z,rue,ROGER SALENGRO,BONDY,93010,93,POINT (2.4772189 48.8971549),2.4772189,48.8971549
47.22Z,rue,DANIELLE CASANOVA,SAINT-DENIS,93066,93,POINT (2.3667259 48.9260831),2.3667259,48.9260831
47.22Z,avenue,DE LA REPUBLIQUE,EPINAY-SUR-SEINE,93031,93,POINT (2.324693 48.950712),2.324693,48.950712
47.22Z,boulevard,ALBERT CAMUS,SARCELLES,95585,95,POINT (2.371807 48.9794793),2.371807,48.9794793
47.22Z,rue,DE TOLBIAC,PARIS 13,75113,75,POINT (2.3750256 48.8295117),2.3750256,48.8295117
47.22Z,rue,CLAUDE DU VAL,MANDRES-LES-ROSES,94047,94,POINT (2.5431035 48.7055862),2.5431035,48.7055862
47.22Z,boulevard,DE LA REPUBLIQUE,BRETIGNY-SUR-ORGE,91103,91,POINT (2.3077238 48.6082617),2.3077238,48.6082617
47.22Z,boulevard,PASTEUR,FRESNES,94034,94,POINT (2.3167007 48.757964),2.3167007,48.757964
47.22Z,avenue,DE LA REPUBLIQUE,MONTROUGE,92049,92,POINT (2.3146999 48.8105526),2.3146999,48.8105526
47.22Z,rue,DES ARCHIVES,PARIS 4,75104,75,POINT (2.3541867 48.8572696),2.3541867,48.8572696
47.22Z,place,DU GENERAL LECLERC,PROVINS,77379,77,POINT (2.9689236 48.7014898),2.9689236,48.7014898
47.22Z,rue,HENRI BARBUSSE,AUBERVILLIERS,93001,93,POINT (2.3896761 48.9061457),2.3896761,48.9061457
47.22Z,rue,AUGUSTE MOUNIE,ANTONY,92002,92,POINT (2.3049105 48.7534695),2.3049105,48.7534695
47.22Z,rue,DE L'OUYE,DOURDAN,91200,91,POINT (2.0088057 48.5244705),2.0088057,48.5244705
47.22Z,boulevard,DE LA LIBERTE,LE PERREUX-SUR-MARNE,94058,94,POINT (2.4947023 48.8379803),2.4947023,48.8379803
47.22Z,rue,FERNAND BREAN,SEPTEUIL,78591,78,POINT (1.6808762 48.8919163),1.6808762,48.8919163
47.22Z,rue,DU GENERAL LECLERC,FRANCONVILLE,95252,95,POINT (2.2260919 48.9846075),2.2260919,48.9846075
47.22Z,rue,DE CHELLES,LE PIN,77363,77,POINT (2.6297949 48.9142136),2.6297949,48.9142136
47.22Z,rue,DES HAUTES BORNES,ORLY,94054,94,POINT (2.4096295 48.7498272),2.4096295,48.7498272
47.22Z,rue,DU MOUTIER,AUBERVILLIERS,93001,93,POINT (2.3788634 48.915269),2.3788634,48.915269
47.22Z,rue,DE LA ROQUETTE,PARIS 11,75111,75,POINT (2.3710719 48.8541707),2.3710719,48.8541707
47.22Z,avenue,HENRI RAVERA,BAGNEUX,92007,92,POINT (2.3032702 48.7980672),2.3032702,48.7980672
47.22Z,rue,DE PARIS,TORCY,77468,77,POINT (2.6428683 48.8495041),2.6428683,48.8495041
47.22Z,rue,DU PRESSOIR,MAULE,78380,78,POINT (1.8504012 48.9094332),1.8504012,48.9094332
47.22Z,boulevard,BESSIERES,PARIS 17,75117,75,POINT (2.3270761 48.8974036),2.3270761,48.8974036
47.22Z,rue,DE LA MARNE,POMPONNE,77372,77,POINT (2.6339888 48.8769312),2.6339888,48.8769312
47.22Z,rue,DE PARIS,LOUVRES,95351,95,POINT (2.5124083 49.0492906),2.5124083,49.0492906
47.22Z,rue,DE GASSICOURT,MANTES-LA-JOLIE,78361,78,POINT (1.7046441 48.995604),1.7046441,48.995604
47.22Z,rue,PAUL VAILLANT COUTURIER,ALFORTVILLE,94002,94,POINT (2.4215609 48.8016916),2.4215609,48.8016916
47.22Z,avenue,HENRI BARBUSSE,BONDY,93010,93,POINT (2.4890657 48.9013877),2.4890657,48.9013877
47.22Z,rue,DE L OUEST,MAGNANVILLE,78354,78,POINT (1.6904867 48.9787397),1.6904867,48.9787397
47.22Z,rue,DES GATINES,PARIS 20,75120,75,POINT (2.3989758 48.8660154),2.3989758,48.8660154
47.22Z,rue,DES TILLEULS,VILLEMOMBLE,93077,93,POINT (2.503773 48.884429),2.503773,48.884429
47.22Z,boulevard,DU MARECHAL FOCH,NOISY-LE-GRAND,93051,93,POINT (2.5350141 48.8477584),2.5350141,48.8477584
47.22Z,avenue,LOUIS PASTEUR,BAGNEUX,92007,92,POINT (2.3173159 48.7971105),2.3173159,48.7971105
47.22Z,rue,MARCADET,PARIS 18,75118,75,POINT (2.3534579 48.8904114),2.3534579,48.8904114
47.22Z,boulevard,BARBES,PARIS 18,75118,75,POINT (2.3497069 48.884873),2.3497069,48.884873
47.22Z,avenue,DIVISION LECLERC,ANTONY,92002,92,POINT (2.2523173 48.7682381),2.2523173,48.7682381
47.22Z,avenue,OUTREBON,VILLEMOMBLE,93077,93,POINT (2.5108879 48.8859103),2.5108879,48.8859103
47.22Z,rue,ALEXIS BOUVIER,COLOMBES,92025,92,POINT (2.2585571 48.9309243),2.2585571,48.9309243
47.22Z,rue,DU PROGRES,SAINT-DENIS,93066,93,POINT (2.3660349 48.9282575),2.3660349,48.9282575
47.22Z,avenue,PASTEUR,COURBEVOIE,92026,92,POINT (2.2701141 48.9029221),2.2701141,48.9029221
47.22Z,avenue,GAMBETTA,CHOISY-LE-ROI,94022,94,POINT (2.4031577 48.7635294),2.4031577,48.7635294
47.22Z,rue,DE MAUBEUGE,PARIS 9,75109,75,POINT (2.3555562 48.8817784),2.3555562,48.8817784
47.22Z,avenue,JEAN JAURES,CROSNE,91191,91,POINT (2.458493 48.7161733),2.458493,48.7161733
47.22Z,avenue,DES MARAIS,FRANCONVILLE,95252,95,POINT (2.2191402 48.9992362),2.2191402,48.9992362
47.22Z,rue,DU CHATEAU D EAU,PARIS 10,75110,75,POINT (2.3611974 48.8696817),2.3611974,48.8696817
47.22Z,rue,DU GENERAL LECLERC,ESBLY,77171,77,POINT (2.8119427 48.9008003),2.8119427,48.9008003
47.22Z,place,DU COEUR BATTANT,VAUREAL,95637,95,POINT (2.020971669095484 49.03039),2.020971669095484,49.03039
47.22Z,rue,EDMOND BONTE,RIS-ORANGIS,91521,91,POINT (2.4118337 48.6581406),2.4118337,48.6581406
47.22Z,rue,CARNOT,MAGNY-EN-VEXIN,95355,95,POINT (1.7846255 49.1544053),1.7846255,49.1544053
47.22Z,rue,DE PARIS,EPINAY-SUR-SEINE,93031,93,POINT (2.304397 48.9567273),2.304397,48.9567273
47.22Z,rue,DANIELLE CASANOVA,MONTEREAU-FAULT-YONNE,77305,77,POINT (2.9570503 48.3867695),2.9570503,48.3867695
47.22Z,rue,DES BACONNETS,ANTONY,92002,92,POINT (2.2905211 48.7380262),2.2905211,48.7380262
47.22Z,avenue,VICTOR HUGO,CLAMART,92023,92,POINT (2.2667634 48.8035276),2.2667634,48.8035276
47.22Z,rue,DE PARIS,CLICHY,92024,92,POINT (2.3086972 48.896312),2.3086972,48.896312
47.22Z,rue,DE LISBONNE,PARIS 8,75108,75,POINT (2.3168531 48.877734),2.3168531,48.877734
47.22Z,place,HENRI DUQUENNE,LE BLANC-MESNIL,93007,93,POINT (2.461534527664976 48.9354034),2.461534527664976,48.9354034
47.22Z,avenue,JEAN JAURES,GAGNY,93032,93,POINT (2.5303368 48.8837059),2.5303368,48.8837059
47.22Z,avenue,FRANCIS DE PRESSENSE,LE BOURGET,93013,93,POINT (2.4255605 48.9312743),2.4255605,48.9312743
47.22Z,avenue,AMPERE,MONTIGNY-LE-BRETONNEUX,78423,78,POINT (2.0470762 48.7948341),2.0470762,48.7948341
47.22Z,place,D ALIGRE,PARIS 12,75112,75,POINT (2.3784803 48.8485036),2.3784803,48.8485036
47.22Z,avenue,PAUL VAILLANT COUTURIER,ARCUEIL,94003,94,POINT (2.3380526 48.8041305),2.3380526,48.8041305
47.22Z,rue,NOTRE DAME DE LORETTE,ARNOUVILLE,95019,95,POINT (2.4044144 48.9847314),2.4044144,48.9847314
47.22Z,rue,HENRI BARBUSSE,ARGENTEUIL,95018,95,POINT (2.2416761 48.9379809),2.2416761,48.9379809
47.22Z,rue,DE BREMENT,NOISY-LE-SEC,93053,93,POINT (2.4573433 48.8882016),2.4573433,48.8882016
47.22Z,rue,D ALIGRE,PARIS 12,75112,75,POINT (2.3776502 48.8482587),2.3776502,48.8482587
47.22Z,avenue,DU MARECHAL FOCH,NEUILLY-PLAISANCE,93049,93,POINT (2.5139147 48.8600841),2.5139147,48.8600841
47.22Z,rue,DE PARIS,VILLENEUVE-SAINT-GEORGES,94078,94,POINT (2.4466833 48.7424005),2.4466833,48.7424005
47.22Z,rue,MAURICE BERTEAUX,CONFLANS-SAINTE-HONORINE,78172,78,POINT (2.0958654 48.9941653),2.0958654,48.9941653
47.22Z,boulevard,PAUL VAILLANT COUTURIER,GOUSSAINVILLE,95280,95,POINT (2.4617121 49.0312757),2.4617121,49.0312757
47.22Z,rue,DU LANDY,AUBERVILLIERS,93001,93,POINT (2.3714261 48.915282),2.3714261,48.915282
47.22Z,rue,DE LA FOSSE AUX BERGERS,VILLEMOMBLE,93077,93,POINT (2.4961909 48.8841969),2.4961909,48.8841969
47.22Z,rue,DU POTEAU,PARIS 18,75118,75,POINT (2.3426479 48.8935007),2.3426479,48.8935007
47.22Z,rue,DES TOURNELLES,L'HAY-LES-ROSES,94038,94,POINT (2.335677 48.7781076),2.335677,48.7781076
47.22Z,avenue,JEAN PERRIN,SCEAUX,92071,92,POINT (2.3014424 48.7851673),2.3014424,48.7851673
47.22Z,rue,JEAN JAURES,ARNOUVILLE,95019,95,POINT (2.417667 48.9938976),2.417667,48.9938976
47.22Z,rue,ALPHONSE BERANGER,CORBEIL-ESSONNES,91174,91,POINT (2.4687642 48.5924564),2.4687642,48.5924564
47.22Z,rue,DU PONT DES HALLES,RUNGIS,94065,94,POINT (2.3472482 48.7580231),2.3472482,48.7580231
47.22Z,avenue,HENRI BARBUSSE,COLOMBES,92025,92,POINT (2.2528759 48.9147995),2.2528759,48.9147995
47.22Z,rue,VICTOR BASCH,GOUSSAINVILLE,95280,95,POINT (2.4744489 49.0291673),2.4744489,49.0291673
47.22Z,rue,CLOVIS HUGUES,SAINT-DENIS,93066,93,POINT (2.3772765 48.9447156),2.3772765,48.9447156
47.22Z,rue,D AVRON,PARIS 20,75120,75,POINT (2.4003457 48.8515884),2.4003457,48.8515884
47.22Z,boulevard,GALLIENI,NEUILLY-PLAISANCE,93049,93,POINT (2.5140332 48.8529585),2.5140332,48.8529585
47.22Z,boulevard,CHANZY,MONTREUIL,93048,93,POINT (2.4305944 48.8585684),2.4305944,48.8585684
47.22Z,boulevard,VICTOR HUGO,CLICHY,92024,92,POINT (2.3109652 48.8977279),2.3109652,48.8977279
47.22Z,avenue,DE LA PORTE DE VANVES,PARIS 14,75114,75,POINT (2.3042524 48.8255707),2.3042524,48.8255707
47.22Z,allée,PARMENTIER,CRETEIL,94028,94,POINT (2.4442967 48.7860537),2.4442967,48.7860537
47.22Z,boulevard,DE LA BOISSIERE,MONTREUIL,93048,93,POINT (2.4531255 48.8784239),2.4531255,48.8784239
47.22Z,rue,DES HEROS NOGENTAIS,NOGENT-SUR-MARNE,94052,94,POINT (2.4815944 48.8370297),2.4815944,48.8370297
47.22Z,boulevard,DES PROVINCES FRANCAISES,NANTERRE,92050,92,POINT (2.2138866 48.8985147),2.2138866,48.8985147
47.22Z,avenue,DE LA LIBERTE,MONTEREAU-FAULT-YONNE,77305,77,POINT (2.9528546 48.3977998),2.9528546,48.3977998
47.22Z,boulevard,ORNANO,PARIS 18,75118,75,POINT (2.3487987 48.8929343),2.3487987,48.8929343
47.22Z,rue,RAYMOND LOSSERAND,PARIS 14,75114,75,POINT (2.321867 48.8360687),2.321867,48.8360687
47.22Z,avenue,LOUIS LECOIN,VAUREAL,95637,95,POINT (2.0187529 49.0326494),2.0187529,49.0326494
47.22Z,avenue,DE SAINT OUEN,PARIS 17,75117,75,POINT (2.3258058 48.8886481),2.3258058,48.8886481
47.22Z,place,LEOPOLD HIRSCH,ARGENTEUIL,95018,95,POINT (2.2286838 48.9436123),2.2286838,48.9436123
47.22Z,rue,DEFRANCE,VINCENNES,94080,94,POINT (2.4556061 48.8492119),2.4556061,48.8492119
47.22Z,rue,GALLIENI,RUEIL-MALMAISON,92063,92,POINT (2.2033404 48.8707154),2.2033404,48.8707154
47.22Z,rue,NEUVE,LIEUSAINT,77251,77,POINT (2.5530085 48.6332715),2.5530085,48.6332715
47.22Z,rue,DE LA BONNE AVENTURE,VERSAILLES,78646,78,POINT (2.1502381 48.8067314),2.1502381,48.8067314
47.22Z,rue,FONTAINE,PONTOISE,95500,95,POINT (2.0935554 49.0581533),2.0935554,49.0581533
